seed,k_known,k_total,alpha,omega,n,r,sigma_x,sigma_y,p_lo,p_hi,F_keep_n,bb_acc,cbm_acc,cbm_mse,F_pair_raw_mean,E_pair_raw_mean,S_frob_abs,S_frob_rel,Cov_frob_abs,Cov_frob_rel,T1,T2,T3,T4
2,30,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.963,0.486,4.611280918121338,0.0401511751404855,0.006483131790019829,21.9838809967041,1.0002856995816372,52.36857893139779,0.21704035354549064,0.0,0.0,3246.450345537244,458.93771323070837
2,30,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,248,0.925,0.424,1.7415062189102173,0.023594780083336424,0.007656901259103725,27.450414657592773,1.0012511532155157,30.25631151197305,0.1293493570825804,0.0,0.0,0.0,458.93771323070837
2,30,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.9475,0.481,5.8571882247924805,0.03341823349937527,0.006510348635693562,23.487266540527344,1.0004003521278517,54.1421207318371,0.22378020717675284,0.0,0.0,2006.8114108623927,458.93771323070837
2,40,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,200,0.9415,0.9225,2.7063543796539307,0.011831223938628309,0.00813982556350171,33.29826354980469,0.9948588160380388,53.513616594637455,0.14117930533070172,2244.299180574973,0.0,0.0,0.0
2,40,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,232,0.9475,0.9205,2.4677574634552,0.01769206537790477,0.008545806349362604,33.80095672607422,0.9960673143052384,48.53511899288664,0.1273980412687457,2244.299180574973,0.0,0.0,0.0
2,40,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,201,0.9435,0.9065,3.6482303142547607,0.013693895098528558,0.00824159790093127,34.88038635253906,0.9963580025818309,60.1607397899825,0.15791621182621451,2244.299180574973,0.0,0.0,0.0
2,40,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,200,0.9455,0.9175,2.7063543796539307,0.01807252551704364,0.00813982556350171,33.78514099121094,0.9947622232667606,53.513616594637455,0.14117930533070172,1262.4183130696433,-6.035125996551803,7.688075387212277,3.0049540804670327
2,40,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,204,0.9415,0.9205,2.4677574634552,0.020644144907307167,0.008545806349362604,33.51430892944336,0.9955385567754388,48.53511899288664,0.1273980412687457,1262.4183130696433,0.0,0.0,3.0049540804670327
2,40,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,216,0.942,0.9025,3.6482303142547607,0.012441787619569275,0.00824159790093127,35.11927032470703,0.9964427548269194,60.1607397899825,0.15791621182621451,1262.4183130696433,3.8628938475343535,7.5616429129999085,3.0049540804670327
2,40,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.945,0.885,2.7063543796539307,0.008736632714098027,0.00813982556350171,34.513362884521484,0.9950691265931868,53.513616594637455,0.14117930533070172,561.0747951437432,-8.046834630393517,30.752301548849108,12.01981632186813
2,40,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,248,0.944,0.9005,2.4677574634552,0.02058419737821588,0.008545806349362604,33.58618927001953,0.9956779856142148,48.53511899288664,0.1273980412687457,561.0747951437432,0.0,0.0,12.01981632186813
2,40,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,238,0.938,0.8635,3.6482303142547607,0.007569220349278811,0.00824159790093127,33.8499755859375,0.996505659268733,60.1607397899825,0.15791621182621451,561.0747951437432,5.150525152483185,30.246571651999634,12.01981632186813
2,40,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,314,0.926,0.7745,2.7063543796539307,0.012677093341173345,0.00813982556350171,32.85384750366211,0.9968417976266303,53.513616594637455,0.14117930533070172,140.2686987859358,-6.035126177057435,69.19267333047688,27.044586507299208
2,40,50,0.0,0.75,8000,64,0.3,1.5,0.2,0.8,404,0.9275,0.8345,2.4677574634552,0.01015201318062818,0.008545806349362604,33.032318115234375,0.997823144772769,48.53511899288664,0.1273980412687457,140.2686987859358,0.0,0.0,27.044586507299208
2,40,50,1.0,0.75,8000,64,0.3,1.5,0.2,0.8,329,0.929,0.745,3.6482303142547607,0.02298591917791176,0.00824159790093127,28.978891372680664,0.9970868259100866,60.1607397899825,0.15791621182621451,140.2686987859358,3.862893899004806,68.05478760244938,27.044586507299208
2,40,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,404,0.917,0.585,2.7063543796539307,0.011032066198794592,0.00813982556350171,31.541154861450195,1.0010998590003206,53.513616594637455,0.14117930533070172,0.0,0.0,123.00920619539643,48.07926528747252
2,40,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,808,0.8795,0.4805,2.4677574634552,0.015285053134120338,0.008545806349362604,29.925071716308594,1.0025125183425772,48.53511899288664,0.1273980412687457,0.0,0.0,0.0,48.07926528747252
2,40,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,421,0.91,0.585,3.6482303142547607,0.027122296420361052,0.00824159790093127,26.713022232055664,1.0033670962360561,60.1607397899825,0.15791621182621451,0.0,0.0,120.98628660799854,48.07926528747252
3,10,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,562,0.906,0.762,3.3757388591766357,0.015701080881990494,0.004699917772733089,15.810717582702637,0.9898044181590364,12.194875267700468,0.22933160011055256,87.18645637385869,0.0,0.0,0.0
3,10,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,422,0.9165,0.797,2.6245198249816895,0.0013598973103701912,0.007210103829856962,16.778148651123047,0.9852589432149914,8.744552446335415,0.17062565609494243,87.18645637385869,0.0,0.0,0.0
3,10,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,661,0.8945,0.7365,6.543097972869873,0.004642588807594924,0.004932014663548519,16.48508071899414,0.9901698241497172,28.693258370083726,0.4677840690553832,87.18645637385869,0.0,0.0,0.0
3,10,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,306,0.927,0.619,3.3757388591766357,0.032478920078978665,0.004699917772733089,15.251885414123535,0.9983315946176902,12.194875267700468,0.22933160011055256,49.04238200418391,-5.002207907580923,31.396720557341283,131.50976360791293
3,10,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,292,0.925,0.6495,2.6245198249816895,0.01583560844883323,0.007210103829856962,16.893518447875977,0.9950846101819247,8.744552446335415,0.17062565609494243,49.04238200418391,0.0,0.0,131.50976360791293
3,10,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,200,0.953,0.598,6.543097972869873,0.028454625988443796,0.004932014663548519,15.415619850158691,0.9948458887183989,28.693258370083726,0.4677840690553832,49.04238200418391,-1.6738754379525318,384.75524840745993,131.50976360791293
3,10,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,243,0.9295,0.515,3.3757388591766357,0.027480993451728056,0.004699917772733089,13.75578498840332,0.9994485150822673,12.194875267700468,0.22933160011055256,21.796614093464672,-6.669610536553773,125.58688222936513,526.0390544316517
3,10,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.932,0.549,2.6245198249816895,0.0003488402626115001,0.007210103829856962,17.411252975463867,1.0008060379168344,8.744552446335415,0.17062565609494243,21.796614093464672,0.0,0.0,526.0390544316517
3,10,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.955,0.5495,6.543097972869873,0.03360021109175351,0.004932014663548519,13.328816413879395,0.9974699052107602,28.693258370083726,0.4677840690553832,21.796614093464672,-2.2318339934785234,1539.0209936298397,526.0390544316517
3,10,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,201,0.943,0.506,3.3757388591766357,0.051231197066630964,0.004699917772733089,13.679298400878906,0.9988581620244865,12.194875267700468,0.22933160011055256,5.449153523366168,-5.002207734828097,282.5704545336858,1183.5878570241348
3,10,50,0.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.945,0.516,2.6245198249816895,0.009691026103165414,0.007210103829856962,16.902667999267578,1.0016618886754405,8.744552446335415,0.17062565609494243,5.449153523366168,0.0,0.0,1183.5878570241348
3,10,50,1.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.967,0.552,6.543097972869873,0.029789335209837495,0.004932014663548519,13.259146690368652,0.9995912691347841,28.693258370083726,0.4677840690553832,5.449153523366168,-1.673875482223778,3462.7970716951227,1183.5878570241348
3,10,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.944,0.5195,3.3757388591766357,0.031616903595729835,0.004699917772733089,13.502917289733887,0.9988448847561227,12.194875267700468,0.22933160011055256,0.0,0.0,502.3475289174605,2104.156217726607
3,10,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.958,0.511,2.6245198249816895,0.012615442858198852,0.007210103829856962,16.56302261352539,1.001967521359177,8.744552446335415,0.17062565609494243,0.0,0.0,0.0,2104.156217726607
3,10,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.965,0.5565,6.543097972869873,0.04830917478409699,0.004932014663548519,13.136344909667969,1.001327911385846,28.693258370083726,0.4677840690553832,0.0,0.0,6156.083974519359,2104.156217726607
3,20,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,318,0.939,0.8025,4.214709281921387,0.005602072273751746,0.005933847434598168,24.56585121154785,0.991167166550243,29.81618174809257,0.22474328676393368,376.6245806083813,0.0,0.0,0.0
3,20,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,249,0.933,0.883,1.55470871925354,0.012745887936877184,0.00786374509824734,23.20852279663086,0.984007706474623,14.820751503565395,0.11302283997734716,376.6245806083813,0.0,0.0,0.0
3,20,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,688,0.904,0.5525,24.349992752075195,0.023688645364597662,0.007028855486944514,20.380685806274414,0.9927709865024237,129.97930669243755,0.6450975721436865,376.6245806083813,0.0,0.0,0.0
3,20,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,237,0.9405,0.629,4.214709281921387,0.025188970943226627,0.005933847434598168,24.871078491210938,0.9925542492113356,29.81618174809257,0.22474328676393368,211.85133325281097,-13.892615906156896,327.8811200189227,51.873597961414376
3,20,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,294,0.932,0.8095,1.55470871925354,0.023196583589948493,0.00786374509824734,24.11106300354004,0.9920137544731333,14.820751503565395,0.11302283997734716,211.85133325281097,0.0,0.0,51.873597961414376
3,20,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,483,0.9355,0.491,24.349992752075195,0.02710330536662552,0.007028855486944514,18.61383056640625,0.999116367834589,129.97930669243755,0.6450975721436865,211.85133325281097,8.086465243118418,471.3897104592,51.873597961414376
3,20,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.95,0.5225,4.214709281921387,0.020870285992216516,0.005933847434598168,24.160335540771484,0.9973020746554985,29.81618174809257,0.22474328676393368,94.15614515209532,-18.52348812821954,1311.5244800756907,207.4943918456575
3,20,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,271,0.939,0.6665,1.55470871925354,0.013770975483700902,0.00786374509824734,23.97295379638672,0.9997149292142734,14.820751503565395,0.11302283997734716,94.15614515209532,0.0,0.0,207.4943918456575
3,20,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,322,0.9465,0.4945,24.349992752075195,0.041429226131693114,0.007028855486944514,18.214908599853516,1.0022247621621758,129.97930669243755,0.6450975721436865,94.15614515209532,10.7819539551829,1885.5588418368,207.4943918456575
3,20,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.9555,0.514,4.214709281921387,0.029946398610010014,0.005933847434598168,22.47471046447754,0.9982223283990305,29.81618174809257,0.22474328676393368,23.53903628802383,-13.892616058341554,2950.930073853496,466.86239531462013
3,20,50,0.0,0.75,8000,64,0.3,1.5,0.2,0.8,268,0.9395,0.549,1.55470871925354,0.008679621782491603,0.00786374509824734,25.08121109008789,0.9991982723227875,14.820751503565395,0.11302283997734716,23.53903628802383,0.0,0.0,466.86239531462013
3,20,50,1.0,0.75,8000,64,0.3,1.5,0.2,0.8,302,0.942,0.502,24.349992752075195,0.043494932832254564,0.007028855486944514,17.08869743347168,1.0043816848130187,129.97930669243755,0.6450975721436865,23.53903628802383,8.086465309386956,4242.507317346941,466.86239531462013
3,20,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.9545,0.5125,4.214709281921387,0.023987025964551753,0.005933847434598168,21.12262535095215,1.0006954231738998,29.81618174809257,0.22474328676393368,0.0,0.0,5246.097920302763,829.97756738263
3,20,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,248,0.9265,0.509,1.55470871925354,0.012648708636506375,0.00786374509824734,24.108253479003906,1.0004179070643926,14.820751503565395,0.11302283997734716,0.0,0.0,0.0,829.97756738263
3,20,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,271,0.952,0.504,24.349992752075195,0.03316712039346672,0.007028855486944514,17.08934783935547,1.003675620549362,129.97930669243755,0.6450975721436865,0.0,0.0,7542.2353673472,829.97756738263
3,30,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,1035,0.888,0.671,65.30620574951172,0.056004146162330855,0.011228616897487777,23.00229263305664,0.9959315690995698,525.0944601235929,0.8278800416067025,1063.8045967814815,0.0,0.0,0.0
3,30,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,200,0.9495,0.908,1.5501091480255127,0.01651106581301002,0.009556295890254023,29.72072410583496,0.9951877580980161,28.402809235360117,0.1240416868228231,1063.8045967814815,0.0,0.0,0.0
3,30,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,979,0.8755,0.5805,111.85057067871094,0.06284175606483115,0.012706768336095686,26.74602699279785,1.0007054296890683,953.9884524893853,0.9120089910874943,1063.8045967814815,0.0,0.0,0.0
3,30,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,1031,0.8845,0.6475,65.30620574951172,0.05942015920145318,0.011228616897487777,22.649505615234375,0.9955851684867552,525.0944601235929,0.8278800416067025,598.3900780130216,-0.17610142307738919,12.027320139973748,30.651700362479467
3,30,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,200,0.9465,0.875,1.5501091480255127,0.017919581250862262,0.009556295890254023,30.2318115234375,0.9952108599216699,28.402809235360117,0.1240416868228231,598.3900780130216,0.0,0.0,30.651700362479467
3,30,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,755,0.887,0.5325,111.85057067871094,0.07427792337356101,0.012706768336095686,25.583616256713867,0.9989887360026352,953.9884524893853,0.9120089910874943,598.3900780130216,-14.518682259082901,375.4391122301315,30.651700362479467
3,30,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,1042,0.888,0.566,65.30620574951172,0.043675734302814816,0.011228616897487777,23.667760848999023,0.9960873259527102,525.0944601235929,0.8278800416067025,265.95114919537036,-0.23480154487127436,48.10928055989499,122.60680144991787
3,30,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.944,0.792,1.5501091480255127,0.016614621543599294,0.009556295890254023,29.594308853149414,0.9954511635229455,28.402809235360117,0.1240416868228231,265.95114919537036,0.0,0.0,122.60680144991787
3,30,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,532,0.9345,0.502,111.85057067871094,0.057890242351041,0.012706768336095686,26.082643508911133,0.9962863339741813,953.9884524893853,0.9120089910874943,265.95114919537036,-19.358243127886652,1501.756448920526,122.60680144991787
3,30,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,940,0.9045,0.503,65.30620574951172,0.04942322817688605,0.011228616897487777,25.29990577697754,0.9948585418361945,525.0944601235929,0.8278800416067025,66.48778729884259,-0.17610116206817317,108.24587835972855,275.8653074359497
3,30,50,0.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.9405,0.6505,1.5501091480255127,0.01614046991118979,0.009556295890254023,27.708187103271484,0.9962196366033949,28.402809235360117,0.1240416868228231,66.48778729884259,0.0,0.0,275.8653074359497
3,30,50,1.0,0.75,8000,64,0.3,1.5,0.2,0.8,368,0.9345,0.507,111.85057067871094,0.052673030758795765,0.012706768336095686,24.707672119140625,0.9925177704388285,953.9884524893853,0.9120089910874943,66.48778729884259,-14.518682579056541,3378.9526344050123,275.8653074359497
3,30,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,839,0.9245,0.521,65.30620574951172,0.04874799847281699,0.011228616897487777,26.263700485229492,0.9942235041710858,525.0944601235929,0.8278800416067025,0.0,0.0,192.43712223957996,490.42720579967147
3,30,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.9445,0.5025,1.5501091480255127,0.035610621458390494,0.009556295890254023,24.015939712524414,0.9993629802302015,28.402809235360117,0.1240416868228231,0.0,0.0,0.0,490.42720579967147
3,30,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,316,0.9435,0.5175,111.85057067871094,0.06019247626175237,0.012706768336095686,26.08283042907715,0.992865482045503,953.9884524893853,0.9120089910874943,0.0,0.0,6007.025795682104,490.42720579967147
3,40,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,231,0.9375,0.87,2.529264211654663,0.007250474021118582,0.009832806564951077,35.35118103027344,0.9930652282610583,49.67163589106921,0.1426947597098871,1374.952780253247,0.0,0.0,0.0
3,40,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,240,0.945,0.871,2.462458372116089,0.003800067856434161,0.009752757575374861,34.93883514404297,0.9932413220218492,48.81135504944482,0.1399616442028335,1374.952780253247,0.0,0.0,0.0
3,40,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,262,0.9415,0.867,2.8572685718536377,0.004386529763684312,0.00872122995609131,36.9194221496582,0.9930857943101781,53.02709345132499,0.15183576384672334,1374.952780253247,0.0,0.0,0.0
3,40,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,276,0.932,0.8605,2.529264211654663,0.004135404020612791,0.009832806564951077,35.26004409790039,0.9926298124355177,49.67163589106921,0.1426947597098871,773.4109173825923,1.7136944163711674,26.067395992542426,5.430957366179656
3,40,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,263,0.937,0.8675,2.462458372116089,0.004259764326751536,0.009752757575374861,35.447444915771484,0.9935445455333474,48.81135504944482,0.1399616442028335,773.4109173825923,0.0,0.0,5.430957366179656
3,40,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,242,0.9295,0.8355,2.8572685718536377,0.007525145692768721,0.00872122995609131,35.867496490478516,0.9922026850242208,53.02709345132499,0.15183576384672334,773.4109173825923,0.46540895422126494,68.47937281838534,5.430957366179656
3,40,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,221,0.9305,0.806,2.529264211654663,0.019038731214263513,0.009832806564951077,33.405311584472656,0.9939754229218306,49.67163589106921,0.1426947597098871,343.73819506331176,2.2849260948380126,104.2695839701697,21.723829464718623
3,40,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,271,0.9325,0.8525,2.462458372116089,0.005512592345568616,0.009752757575374861,34.71559143066406,0.9933433164484581,48.81135504944482,0.1399616442028335,343.73819506331176,0.0,0.0,21.723829464718623
3,40,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,217,0.941,0.7425,2.8572685718536377,0.012214294466983307,0.00872122995609131,33.63664245605469,0.991550564092224,53.02709345132499,0.15183576384672334,343.73819506331176,0.6205452643442362,273.9174912735414,21.723829464718623
3,40,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.9345,0.6745,2.529264211654663,0.02705217142764433,0.009832806564951077,29.04871940612793,0.9979858632328908,49.67163589106921,0.1426947597098871,85.93454876582794,1.7136946478734123,234.60654275674247,48.878616895676096
3,40,50,0.0,0.75,8000,64,0.3,1.5,0.2,0.8,458,0.912,0.757,2.462458372116089,0.014825843322002513,0.009752757575374861,32.27396774291992,0.993389129395876,48.81135504944482,0.1399616442028335,85.93454876582794,0.0,0.0,48.878616895676096
3,40,50,1.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.941,0.6015,2.8572685718536377,0.026185451032338627,0.00872122995609131,30.144868850708008,0.9941494324647231,53.02709345132499,0.15183576384672334,85.93454876582794,0.46540897406209636,616.3143774444768,48.878616895676096
3,40,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.931,0.5545,2.529264211654663,0.030515505144117366,0.009832806564951077,29.207414627075195,1.001954692410068,49.67163589106921,0.1426947597098871,0.0,0.0,417.0783358806788,86.89531785887449
3,40,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,642,0.8965,0.537,2.462458372116089,0.022431062383769202,0.009752757575374861,27.3614501953125,1.0031668544755665,48.81135504944482,0.1399616442028335,0.0,0.0,0.0,86.89531785887449
3,40,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.95,0.534,2.8572685718536377,0.030060578729029286,0.00872122995609131,28.390256881713867,0.9969099461997957,53.02709345132499,0.15183576384672334,0.0,0.0,1095.6699650941655,86.89531785887449
4,10,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,837,0.8705,0.826,3.1415810585021973,0.00021522406904195021,0.004785779363010079,15.489316940307617,0.9959471588444142,11.414225394173465,0.2254571035240939,30.606606737041766,0.0,0.0,0.0
4,10,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,944,0.8555,0.7945,1.693549394607544,0.0007742750402636981,0.006165132539657255,16.391616821289062,0.9929784947987758,7.703740959894299,0.16480452222024738,30.606606737041766,0.0,0.0,0.0
4,10,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,944,0.847,0.716,5.070276260375977,0.008049559761881634,0.003255318231984145,14.451313018798828,1.0093441584288554,17.27028161110529,0.3719285789636404,30.606606737041766,0.0,0.0,0.0
4,10,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,282,0.9295,0.6245,3.1415810585021973,0.029268786114537055,0.004785779363010079,13.700992584228516,0.995816077654347,11.414225394173465,0.2254571035240939,17.21621674057139,4.593700714453204,82.03164475353282,148.56946385995258
4,10,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,359,0.9185,0.5655,1.693549394607544,0.02264220352905492,0.006165132539657255,16.787288665771484,1.0000952214728145,7.703740959894299,0.16480452222024738,17.21621674057139,0.0,0.0,148.56946385995258
4,10,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,313,0.9305,0.5525,5.070276260375977,0.03773073413564513,0.003255318231984145,13.48661994934082,1.0039013861782364,17.27028161110529,0.3719285789636404,17.21621674057139,-3.2677706650096656,128.27814137090456,148.56946385995258
4,10,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,224,0.951,0.61,3.1415810585021973,0.03493110936962896,0.004785779363010079,13.696316719055176,0.9969876477799864,11.414225394173465,0.2254571035240939,7.651651684260441,6.124933747830598,328.12657901413127,594.2778554398103
4,10,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,228,0.9455,0.527,1.693549394607544,0.014464350134625823,0.006165132539657255,14.817084312438965,0.999611268978959,7.703740959894299,0.16480452222024738,7.651651684260441,0.0,0.0,594.2778554398103
4,10,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.947,0.5535,5.070276260375977,0.008832413919622518,0.003255318231984145,14.988977432250977,1.0017101065947929,17.27028161110529,0.3719285789636404,7.651651684260441,-4.357027760765908,513.1125654836183,594.2778554398103
4,10,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,209,0.9455,0.614,3.1415810585021973,0.03814352792526026,0.004785779363010079,13.011516571044922,0.9971604430094038,11.414225394173465,0.2254571035240939,1.9129129210651103,4.593700163791746,738.2848021570716,1337.12516578973
4,10,50,0.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.947,0.521,1.693549394607544,0.02996942539078494,0.006165132539657255,14.718729019165039,0.9985678553498935,7.703740959894299,0.16480452222024738,1.9129129210651103,0.0,0.0,1337.12516578973
4,10,50,1.0,0.75,8000,64,0.3,1.5,0.2,0.8,200,0.9495,0.5545,5.070276260375977,0.008673359940035475,0.003255318231984145,15.751710891723633,1.001454931737105,17.27028161110529,0.3719285789636404,1.9129129210651103,-3.267770922990846,1154.503294616554,1337.12516578973
4,10,50,-1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.9505,0.6105,3.1415810585021973,0.04418706811912772,0.004785779363010079,13.10971736907959,0.9975798056369087,11.414225394173465,0.2254571035240939,0.0,0.0,1312.506316056525,2377.1114217592412
4,10,50,0.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.9405,0.5275,1.693549394607544,0.03314704918302595,0.006165132539657255,14.500843048095703,0.9997997801328731,7.703740959894299,0.16480452222024738,0.0,0.0,0.0,2377.1114217592412
4,10,50,1.0,1.0,8000,64,0.3,1.5,0.2,0.8,200,0.953,0.5585,5.070276260375977,0.009728324217333769,0.003255318231984145,16.084074020385742,1.0009132351800738,17.27028161110529,0.3719285789636404,0.0,0.0,2052.450261934473,2377.1114217592412
4,20,50,-1.0,0.0,8000,64,0.3,1.5,0.2,0.8,436,0.93,0.8965,7.369445323944092,0.0151259912991224,0.005671309355621863,25.01631736755371,0.9911104437757601,58.466155790715455,0.3847224565895943,495.9018855978297,0.0,0.0,0.0
4,20,50,0.0,0.0,8000,64,0.3,1.5,0.2,0.8,207,0.9535,0.916,1.7787970304489136,0.021576513100712635,0.008144438861085004,21.440937042236328,0.984404150159509,14.19002642078967,0.10972364089896405,495.9018855978297,0.0,0.0,0.0
4,20,50,1.0,0.0,8000,64,0.3,1.5,0.2,0.8,756,0.927,0.7475,36.89874267578125,0.04342912919703993,0.0067808219060105715,19.341083526611328,0.9890733045645155,207.9684327041492,0.7536428129291152,495.9018855978297,0.0,0.0,0.0
4,20,50,-1.0,0.25,8000,64,0.3,1.5,0.2,0.8,343,0.943,0.747,7.369445323944092,0.02482400064677916,0.005671309355621863,22.053220748901367,0.9895355483853353,58.466155790715455,0.3847224565895943,278.94481805262916,-0.9691198133304066,140.2542165787252,80.59533470422716
4,20,50,0.0,0.25,8000,64,0.3,1.5,0.2,0.8,256,0.9275,0.823,1.7787970304489136,0.02538150321588067,0.008144438861085004,22.829397201538086,0.9875003743600491,14.19002642078967,0.10972364089896405,278.94481805262916,0.0,0.0,80.59533470422716
4,20,50,1.0,0.25,8000,64,0.3,1.5,0.2,0.8,200,0.9635,0.5665,36.89874267578125,0.04789788739883653,0.0067808219060105715,19.537330627441406,0.9913925707993045,207.9684327041492,0.7536428129291152,278.94481805262916,16.553854035231268,2712.475837960211,80.59533470422716
4,20,50,-1.0,0.5,8000,64,0.3,1.5,0.2,0.8,230,0.941,0.625,7.369445323944092,0.029569045927047753,0.005671309355621863,21.61033058166504,0.9984517439184509,58.466155790715455,0.3847224565895943,123.97547139945742,-1.2921597778089229,561.0168663149008,322.3813388169086
4,20,50,0.0,0.5,8000,64,0.3,1.5,0.2,0.8,257,0.932,0.654,1.7787970304489136,0.021071724265149035,0.008144438861085004,23.230998992919922,0.9939744897159325,14.19002642078967,0.10972364089896405,123.97547139945742,0.0,0.0,322.3813388169086
4,20,50,1.0,0.5,8000,64,0.3,1.5,0.2,0.8,200,0.981,0.522,36.89874267578125,0.05877274658261357,0.0067808219060105715,20.02247428894043,0.9960572519691896,207.9684327041492,0.7536428129291152,123.97547139945742,22.071805408745757,10849.903351840843,322.3813388169086
4,20,50,-1.0,0.75,8000,64,0.3,1.5,0.2,0.8,234,0.9395,0.582,7.369445323944092,0.02500475406237743,0.005671309355621863,21.407140731811523,1.0009390904841307,58.466155790715455,0.3847224565895943,30.993867849864355,-0.9691205080659926,1262.2877390510687,725.3580248119152
